INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,DTXCID,CASRN,INCHIKEY,IUPAC_NAME,MOLECULAR_FORMULA,AVERAGE_MASS,MONOISOTOPIC_MASS,BIOCONCENTRATION_FACTOR_TEST_PRED,BOILING_POINT_DEGC_TEST_PRED,48HR_DAPHNIA_LC50_MOL/L_TEST_PRED,DENSITY_G/CM^3_TEST_PRED,DEVTOX_TEST_PRED,96HR_FATHEAD_MINNOW_MOL/L_TEST_PRED,FLASH_POINT_DEGC_TEST_PRED,MELTING_POINT_DEGC_TEST_PRED,AMES_MUTAGENICITY_TEST_PRED,ORAL_RAT_LD50_MOL/KG_TEST_PRED,SURFACE_TENSION_DYN/CM_TEST_PRED,THERMAL_CONDUCTIVITY_MW/(M*K)_TEST_PRED,TETRAHYMENA_PYRIFORMIS_IGC50_MOL/L_TEST_PRED,VISCOSITY_CP_CP_TEST_PRED,VAPOR_PRESSURE_MMHG_TEST_PRED,WATER_SOLUBILITY_MOL/L_TEST_PRED,ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED,BIOCONCENTRATION_FACTOR_OPERA_PRED,BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED,BOILING_POINT_DEGC_OPERA_PRED,HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED,OPERA_KM_DAYS_OPERA_PRED,OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED,SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,MELTING_POINT_DEGC_OPERA_PRED,OPERA_PKAA_OPERA_PRED,OPERA_PKAB_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED,WATER_SOLUBILITY_MOL/L_OPERA_PRED
135397307,CASRN,DTXSID3074947,Halosulfuron,DTXCID4034318,135397-30-7,LXKOADMMGWXPJQ-UHFFFAOYSA-N,"3-Chloro-5-{[(4,6-dimethoxypyrimidin-2-yl)carbamoyl]sulfamoyl}-1-methyl-1H-pyrazole-4-carboxylic acid",C12H13ClN6O7S,420.78,420.0254957,0.20797,N/A,N/A,1.715,0.76,N/A,347.137,235.338,0.234,0.00674528,N/A,N/A,N/A,N/A,3.23594E-14,0.00053827,1.29392E-11,6.41405,4.27369,255.502,6.90581E-11,0.333146,9.36747,43.2345,1.22412,175.557,N/A,N/A,3.62495E-09,7.27068E-05
114311329,CASRN,DTXSID3034664,Imazamox,DTXCID1014664,114311-32-9,NUPJIGQFXCQJBK-UHFFFAOYSA-N,"5-(Methoxymethyl)-2-[4-methyl-5-oxo-4-(propan-2-yl)-4,5-dihydro-1H-imidazol-2-yl]pyridine-3-carboxylic acid",C15H19N3O4,305.334,305.137556104,1.35519,N/A,0.000171002,1.263,0.952,N/A,262.831,191.631,0.648,0.00371535,N/A,N/A,N/A,N/A,3.34965E-09,0.00443609,1.66671E-11,3.80997,3.3512,277.19,6.48101E-11,0.230238,9.20579,27.2745,0.730687,166.02,N/A,N/A,9.62602E-09,0.171009
,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
81334341,CASRN,DTXSID8034665,Imazapyr,DTXCID6014665,81334-34-1,CLQMBPJKHLGMQK-UHFFFAOYSA-N,"2-[4-Methyl-5-oxo-4-(propan-2-yl)-4,5-dihydro-1H-imidazol-2-yl]pyridine-3-carboxylic acid",C13H15N3O3,261.281,261.111341355,1.93197,N/A,0.000410204,1.285,0.879,N/A,252.475,200.718,0.624,0.00460257,N/A,N/A,N/A,N/A,1.43219E-08,0.0043451,1.28577E-11,3.38248,3.52197,276.3,3.04214E-10,0.250053,8.99866,99.8607,0.223712,171.026,N/A,N/A,9.12289E-10,0.0433379
81510-83-0,CASRN,DTXSID9034230,"Imazapyr, isopropylamine salt",DTXCID7014230,81510-83-0,KCTKQZUYHSKJLP-UHFFFAOYSA-N,Propan-2-aminium 2-(3-carboxypyridin-2-yl)-4-methyl-4-(propan-2-yl)-4H-imidazol-5-olate,C16H24N4O3,320.393,320.184840649,1.93197,N/A,0.000410204,1.285,0.879,N/A,252.475,195.162,0.624,0.00460257,N/A,N/A,N/A,N/A,1.43219E-08,0.00674528,1.28577E-11,3.38248,3.52197,276.3,3.04214E-10,0.250053,8.99866,99.8607,1.42808,143.776,N/A,N/A,9.12289E-10,0.0433379
81335377,CASRN,DTXSID3024152,Imazaquin,DTXCID904152,81335-37-7,CABMTIJINOIHOD-UHFFFAOYSA-N,"2-[4-Methyl-5-oxo-4-(propan-2-yl)-4,5-dihydro-1H-imidazol-2-yl]quinoline-3-carboxylic acid",C17H17N3O3,311.341,311.126991419,3.4435,N/A,5.30884E-05,1.305,0.945,N/A,279.215,222.92,0.56,0.011298,N/A,N/A,N/A,N/A,5.34564E-10,0.000450817,1.65459E-11,2.88632,3.34957,288.539,2.08609E-10,0.227621,9.33619,19.9887,1.86053,220.931,N/A,N/A,1.71302E-10,0.00301365
81335-47-9,CASRN,DTXSID5034274,Imazaquin ammonium salt,DTXCID3014274,81335-47-9,VJBCNMFKFZIXHC-UHFFFAOYSA-N,"Ammonium 2-[4-methyl-5-oxo-4-(propan-2-yl)-4,5-dihydro-1H-imidazol-2-yl]quinoline-3-carboxylate",C17H20N4O3,328.372,328.15354052,3.4435,N/A,5.30884E-05,1.305,0.945,N/A,279.215,228.475,0.56,0.0191867,N/A,N/A,N/A,N/A,5.34564E-10,0.000463447,1.65459E-11,2.88632,3.34957,288.539,2.08609E-10,0.227621,9.33619,19.9887,2.25322,189.94,N/A,N/A,1.71302E-10,0.00301365
81335-46-8,CASRN,DTXSID0034275,Imazaquin sodium salt,DTXCID8014275,81335-46-8,NAGWPMWBTLVULC-UHFFFAOYSA-M,"Sodium 2-[4-methyl-5-oxo-4-(propan-2-yl)-4,5-dihydro-1H-imidazol-2-yl]quinoline-3-carboxylate",C17H16N3NaO3,333.323,333.10893567,3.4435,N/A,5.30884E-05,1.305,0.945,N/A,279.215,228.475,0.56,0.0191867,N/A,N/A,N/A,N/A,5.34564E-10,0.000463447,1.65459E-11,2.88632,3.34957,288.539,2.08609E-10,0.227621,9.33619,19.9887,0.65282,187.258,N/A,N/A,1.71302E-10,0.00301365
81335775,CASRN,DTXSID3024287,Imazethapyr,DTXCID004287,81335-77-5,XVOKUMIPKHGGTN-UHFFFAOYSA-N,"5-Ethyl-2-[4-methyl-5-oxo-4-(propan-2-yl)-4,5-dihydro-1H-imidazol-2-yl]pyridine-3-carboxylic acid",C15H19N3O3,289.335,289.142641484,2.50611,N/A,6.38264E-05,1.239,0.927,N/A,259.783,195.096,0.639,0.00134896,N/A,N/A,N/A,N/A,5.11682E-09,0.00181552,1.2935E-11,4.26593,3.52308,277.227,2.99776E-10,0.633637,9.15553,7.11061,1.44578,171.011,N/A,N/A,2.11923E-10,0.00486458
101917-66-2,CASRN,DTXSID7034335,Imazethapyr ammonium,DTXCID5014335,101917-66-2,QRSHQJLLXXEYPS-UHFFFAOYSA-N,"Ammonium 5-ethyl-2-[4-methyl-5-oxo-4-(propan-2-yl)-4,5-dihydro-1H-imidazol-2-yl]pyridine-3-carboxylate",C15H22N4O3,306.366,306.169190584,2.50611,N/A,6.38264E-05,1.239,0.927,N/A,259.783,189.541,0.639,0.00134896,N/A,N/A,N/A,N/A,5.11682E-09,0.00255859,1.2935E-11,4.26593,3.52308,277.227,2.99776E-10,0.633637,9.15553,7.11061,1.33541,174.887,N/A,N/A,2.11923E-10,0.00486458
134887-87-9,CASRN,DTXSID90869840,"5-(1-Hydroxyethyl)-2-[4-methyl-5-oxo-4-(propan-2-yl)-4,5-dihydro-1H-imidazol-2-yl]pyridine-3-carboxylic acid",DTXCID50817746,134887-87-9,MVEDPQWFIBWXND-UHFFFAOYSA-N,"5-(1-Hydroxyethyl)-2-[4-methyl-5-oxo-4-(propan-2-yl)-4,5-dihydro-1H-imidazol-2-yl]pyridine-3-carboxylic acid",C15H19N3O4,305.334,305.137556104,1.15345,N/A,0.000154525,1.352,0.898,N/A,274.822,209.806,0.365,0.00461318,N/A,N/A,N/A,N/A,5.39511E-10,0.0032434,1.66595E-11,5.41992,3.3457,285.623,1.57703E-11,0.334491,9.24304,27.3138,0.50306,179.807,N/A,N/A,5.89472E-11,0.0309759
185119760,CASRN,DTXSID1043968,Iodosulfuron,DTXCID401478325,185119-76-0,MBFHUWCOCCICOK-UHFFFAOYSA-N,"4-Iodo-2-{[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoyl]sulfamoyl}benzoic acid",C13H12IN5O6S,493.23,492.9553,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
141112290,CASRN,DTXSID5034723,Isoxaflutole,DTXCID3014723,141112-29-0,OYIKARCXOQLFHF-UHFFFAOYSA-N,"(5-Cyclopropyl-1,2-oxazol-4-yl)[2-(methanesulfonyl)-4-(trifluoromethyl)phenyl]methanone",C15H12F3NO4S,359.32,359.043913533,207.491,316.595,5.05825E-06,1.472,0.897,4.79733E-08,251.438,126.782,0.62,0.00233884,N/A,N/A,N/A,N/A,5.09331E-08,2.19281E-05,1.38613E-11,2.76778,3.53964,371.043,1.85416E-10,1.46492,9.43248,815.156,2.32189,139.924,N/A,N/A,7.51652E-09,1.74095E-05
143701-75-1,CASRN,DTXSID50894951,RPA 202248,DTXCID801324514,143701-75-1,ZTTKDUXKVPEXCG-UHFFFAOYSA-N,2-(Cyclopropanecarbonyl)-3-[2-(methanesulfonyl)-4-(trifluoromethyl)phenyl]-3-oxopropanenitrile,C15H12F3NO4S,359.32,359.043913533,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.85047E-11,1.37717,3.5389,361.661,4.77705E-10,2.588,9.65262,389.696,2.79305,68.4049,N/A,N/A,1.33296E-08,0.00169442
142994-06-7,CASRN,DTXSID30869925,2-Methylsulfonyl-4-trifluoromethylbenzoic acid,DTXCID40817816,142994-06-7,OGYBDKOCZVSHQI-UHFFFAOYSA-N,2-(Methanesulfonyl)-4-(trifluoromethyl)benzoic acid,C9H7F3O4S,268.21,268.001714368,5.55904,300.949,0.000187068,1.567,1.012,0.000187499,188.78,158.642,-0.082,0.00447713,N/A,N/A,N/A,N/A,2.2751E-06,0.00680769,5.78284E-12,6.14486,3.54179,323.711,4.12488E-09,0.245305,8.42892,314.63,2.70274,166.711,N/A,N/A,1.31209E-06,0.100984
77501634,CASRN,DTXSID7024160,Lactofen,DTXCID404160,77501-63-4,CONWAEURSVPLRM-UHFFFAOYSA-N,1-Ethoxy-1-oxopropan-2-yl 5-[2-chloro-4-(trifluoromethyl)phenoxy]-2-nitrobenzoate,C19H15ClF3NO7,461.77,461.048914,30.4088,425.323,1.58855E-06,1.53,1.012,3.58096E-08,241.909,73.195,0.466,0.00626614,N/A,N/A,N/A,N/A,2.2856E-08,8.22243E-07,1.84703E-11,93.5328,3.54758,378.701,4.84472E-09,6.88765,10.267,10041.9,4.80799,45.0992,N/A,N/A,6.97866E-08,2.17606E-07
330552,CASRN,DTXSID2024163,Linuron,DTXCID604163,330-55-2,XKJMBINCVNINCA-UHFFFAOYSA-N,"N'-(3,4-Dichlorophenyl)-N-methoxy-N-methylurea",C9H10Cl2N2O2,249.09,248.011933,N/A,304.222,N/A,1.412,0.569,N/A,N/A,100.995,0.605,0.00564937,N/A,N/A,N/A,N/A,6.79204E-07,0.000829851,1.01719E-11,17.9046,3.53073,323.046,1.11731E-09,0.107149,9.92762,499.316,3.19781,93.0319,N/A,N/A,1.44787E-06,0.000289987
1746-81-2,CASRN,DTXSID0037576,Monolinuron,DTXCID8017576,1746-81-2,LKJPSUCKSLORMF-UHFFFAOYSA-N,N'-(4-Chlorophenyl)-N-methoxy-N-methylurea,C9H11ClN2O2,214.65,214.0509053,N/A,285.537,N/A,1.348,0.499,N/A,65.112,98.021,0.604,0.00521195,N/A,N/A,N/A,N/A,3.17687E-06,0.00155597,1.02187E-11,14.1791,3.54194,300.847,1.29298E-09,0.0681522,9.23183,125.967,2.29701,81.6197,N/A,N/A,0.000147338,0.00342455
69312-67-0,CASRN,DTXSID90897103,Paraquat dichloride mixture with monolinuron,N/A,69312-67-0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94746,CASRN,DTXSID4024195,2-(4-Chloro-2-methylphenoxy)acetic acid,DTXCID304195,94-74-6,WHKUVVPPKQRRBV-UHFFFAOYSA-N,(4-Chloro-2-methylphenoxy)acetic acid,C9H9ClO3,200.62,200.0240218,2.95801,307.8,0.00030903,1.352,0.691,0.000160694,157.923,118.111,0.056,0.00323594,41.803,145.262,0.000225424,13.3045,1.38038E-05,0.00436516,1.17055E-11,3.64045,3.54139,286.714,7.04143E-09,0.110027,8.53099,53.719,3.24334,120.032,N/A,N/A,5.82008E-06,0.00952118
2039-46-5,CASRN,DTXSID0034699,MCPA dimethylamine salt,DTXCID8014699,2039-46-5,PKAUICCNAWQPAU-UHFFFAOYSA-N,(4-Chloro-2-methylphenoxy)acetic acid--N-methylmethanamine (1/1),C11H16ClNO3,245.7,245.0818711,2.10863,308.549,0.000379315,1.325,0.691,0.000160694,157.923,117.889,0.056,0.00374111,41.803,145.262,0.000225424,13.3045,1.63682E-05,0.00414,1.17055E-11,3.64045,3.54139,286.714,7.04143E-09,0.110027,8.53099,53.719,1.36433,87.6877,N/A,N/A,5.82008E-06,0.00952118
29450-45-1,CASRN,DTXSID5034698,2-Ethylhexyl (4-chloro-2-methylphenoxy)acetate,DTXCID3014698,29450-45-1,IDGRPSMONFWWEK-UHFFFAOYSA-N,2-Ethylhexyl (4-chloro-2-methylphenoxy)acetate,C17H25ClO3,312.83,312.1492224,100.462,367.023,1.03514E-05,1.096,0.43,3.12608E-06,147.715,15.808,-0.046,0.00177419,37.112,140.314,2.00447E-06,15.7761,4.2658E-06,4.64515E-06,1.96998E-11,645.753,4.88599,319.065,9.33769E-08,0.468266,9.7723,1864.33,5.86662,57.2154,N/A,N/A,3.76243E-06,2.67389E-06
26544-20-7,CASRN,DTXSID0034306,MCPA-isooctyl,N/A,26544-20-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3653-48-3,CASRN,DTXSID2034700,"Acetic acid, 2-(4-chloro-2-methylphenoxy)-, sodium salt (1:1)",DTXCID0014700,3653-48-3,STAPBGVGYWCRTF-UHFFFAOYSA-M,Sodium (4-chloro-2-methylphenoxy)acetate,C9H8ClNaO3,222.6,222.0059661,2.10863,308.549,0.000379315,1.325,0.691,0.000160694,157.923,117.889,0.056,0.00374111,41.803,145.262,0.000225424,13.3045,1.63682E-05,0.00414,1.17055E-11,3.64045,3.54139,286.714,7.04143E-09,0.110027,8.53099,53.719,-1.21945,118.673,N/A,N/A,5.82008E-06,0.00952118
25319-90-8,CASRN,DTXSID0042115,MCPA-thioethyl,DTXCID8022115,25319-90-8,AZFKQCNGMSSWDS-UHFFFAOYSA-N,S-Ethyl (4-chloro-2-methylphenoxy)ethanethioate,C11H13ClO2S,244.73,244.0324785,N/A,N/A,N/A,1.2,0.375,N/A,130.104,55.686,N/A,0.00439542,N/A,N/A,N/A,7.94328,N/A,0.000835603,1.39109E-11,120.139,3.16679,296.749,4.35111E-08,1.74005,8.49174,385.498,4.04997,41.545,N/A,N/A,0.000157494,9.4078E-06
104206828,CASRN,DTXSID7032424,Mesotrione,DTXCID5012424,104206-82-8,KPUREKXXPHOJQT-UHFFFAOYSA-N,"2-[4-(Methanesulfonyl)-2-nitrobenzoyl]cyclohexane-1,3-dione",C14H13NO7S,339.32,339.041272937,1.15345,396.098,0.000505825,1.528,0.945,3.55631E-06,261.158,163.793,0.532,N/A,N/A,N/A,2.74157E-05,N/A,3.42768E-08,0.000139316,7.02125E-11,3.1087,3.54023,412.126,1.01651E-09,0.67603,10.9158,57.7105,0.78305,110.453,N/A,N/A,2.94552E-10,0.000913897
51218452,CASRN,DTXSID4022448,Metolachlor,DTXCID402448,51218-45-2,WVQBLGZPHOPPFO-UHFFFAOYSA-N,2-Chloro-N-(2-ethyl-6-methylphenyl)-N-(1-methoxypropan-2-yl)acetamide,C15H22ClNO2,283.8,283.1339067,30.2691,342.591,2.09411E-05,1.097,0.673,1.78238E-05,209.975,13.416,0.421,0.00663743,N/A,142.749,3.3266E-05,42.9536,7.63836E-06,0.000897429,1.96838E-11,54.8956,4.88029,282.035,9.00862E-09,0.179642,9.38799,288.006,3.13089,-49.1762,N/A,N/A,3.11485E-05,0.0018257
,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21087649,CASRN,DTXSID6024204,Metribuzin,DTXCID404204,21087-64-9,FOXFZRUHNHCZPX-UHFFFAOYSA-N,"4-Amino-6-tert-butyl-3-(methylsulfanyl)-1,2,4-triazin-5(4H)-one",C8H14N4OS,214.29,214.088832261,N/A,N/A,6.10942E-06,1.17,0.056,N/A,N/A,126.564,0.63,0.00426579,N/A,N/A,N/A,N/A,N/A,0.00851138,1.89359E-11,3.32533,3.75993,300.037,1.22074E-08,0.100676,7.51384,51.3347,1.70002,126.046,N/A,N/A,4.38697E-07,0.00519961
79510488,CASRN,DTXSID1058187,Metsulfuron,DTXCID7031955,79510-48-8,UWHURBUBIHUHSU-UHFFFAOYSA-N,"2-{[(4-Methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoyl]sulfamoyl}benzoic acid",C13H13N5O6S,367.34,367.058654333,0.149279,N/A,N/A,1.743,0.996,N/A,297.654,212.268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00196336,1.3516E-11,6.1062,4.87764,320.299,1.34622E-11,0.199109,9.21866,43.2506,1.70011,190.011,N/A,N/A,2.15545E-08,0.000469009
74223-64-6,CASRN,DTXSID6023864,Metsulfuron-methyl,DTXCID303864,74223-64-6,RSMUVYRMZCOLBH-UHFFFAOYSA-N,"Methyl 2-{[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoyl]sulfamoyl}benzoate",C14H15N5O6S,381.36,381.074304397,0.532108,N/A,N/A,1.541,1.048,N/A,311.105,196.852,0.274,N/A,N/A,N/A,N/A,N/A,1.11944E-11,0.000566239,1.76379E-11,1.55775,4.27083,264.676,8.88562E-12,0.150109,9.5482,34.7033,2.19896,162.041,N/A,N/A,3.24649E-11,0.0133132
97780-06-8,CASRN,DTXSID9034573,Ethametsulfuron-methyl,DTXCID7014573,97780-06-8,ZINJLDJMHCUBIP-UHFFFAOYSA-N,"Methyl 2-({[4-ethoxy-6-(methylamino)-1,3,5-triazin-2-yl]carbamoyl}sulfamoyl)benzoate",C15H18N6O6S,410.41,410.100853498,0.350752,N/A,N/A,1.542,1.196,N/A,327.436,206.756,0.239,N/A,N/A,N/A,N/A,N/A,2.36048E-12,0.000310456,1.93741E-11,2.76934,4.27301,281.308,1.01549E-11,0.174256,9.40984,85.0629,1.58967,193.963,N/A,N/A,8.39028E-10,1.30055E-05
2163806,CASRN,DTXSID2025686,Monosodium methanearsonate,DTXCID505686,2163-80-6,JITOKQVGRJSHHA-UHFFFAOYSA-M,Sodium hydrogen methylarsonate,CH4AsNaO3,161.951,161.927408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2163-80-6,CASRN,DTXSID2025686,Monosodium methanearsonate,DTXCID505686,2163-80-6,JITOKQVGRJSHHA-UHFFFAOYSA-M,Sodium hydrogen methylarsonate,CH4AsNaO3,161.951,161.927408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5902-95-4,CASRN,DTXSID8034748,Calcium acid methanearsonate,DTXCID6014748,5902-95-4,PKOMXLRKGNITKG-UHFFFAOYSA-L,Calcium bis(hydrogen methylarsonate),C2H8As2CaO6,318.001,317.837869,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
132661,CASRN,DTXSID6032437,Naptalam,DTXCID4012437,132-66-1,JXTHEWSKYLZVJC-UHFFFAOYSA-N,2-[(Naphthalen-1-yl)carbamoyl]benzoic acid,C18H13NO3,291.306,291.089543283,6.71429,476.076,0.000131522,1.362,0.937,5.42001E-06,247.243,231.037,0.397,0.0190108,N/A,N/A,6.65273E-05,N/A,2.40436E-10,4.47713E-05,9.27883E-12,45.7943,15.169,296.669,2.67997E-10,0.327203,9.42461,2185.62,3.07383,185.042,N/A,N/A,7.46452E-10,0.000682945
111991094,CASRN,DTXSID6034764,Nicosulfuron,DTXCID4014764,111991-09-4,RTCOGUMHFFWOJV-UHFFFAOYSA-N,"2-{[(4,6-Dimethoxypyrimidin-2-yl)carbamoyl]sulfamoyl}-N,N-dimethylpyridine-3-carboxamide",C15H18N6O6S,410.41,410.100853498,0.381066,N/A,N/A,1.516,0.957,N/A,324.895,200.644,0.319,0.00864968,N/A,N/A,N/A,N/A,1.36773E-11,0.000981748,1.29609E-11,1.57772,4.26433,281.22,5.42634E-11,0.156678,9.62333,30.2442,0.0122087,142.049,N/A,N/A,1.06703E-10,0.0228708
27314132,CASRN,DTXSID8024234,Norflurazon,DTXCID304234,27314-13-2,NVGOPFQZYCNLDU-UHFFFAOYSA-N,4-Chloro-5-(methylamino)-2-[3-(trifluoromethyl)phenyl]pyridazin-3(2H)-one,C12H9ClF3N3O,303.67,303.0386241,N/A,355.301,1.07152E-05,1.501,0.941,3.90841E-07,164.816,180.204,0.227,0.0101391,N/A,N/A,N/A,N/A,7.07946E-07,9.05733E-05,2.69616E-11,22.9098,3.54622,315.675,1.10788E-09,0.363065,6.63767,1901.56,2.37755,183.817,N/A,N/A,2.92972E-08,0.000101356
42874033,CASRN,DTXSID7024241,Oxyfluorfen,DTXCID404241,42874-03-3,OQMBBFQZGJFLBU-UHFFFAOYSA-N,2-Chloro-1-(3-ethoxy-4-nitrophenoxy)-4-(trifluoromethyl)benzene,C15H11ClF3NO4,361.7,361.03287,320.627,366.917,2.75423E-06,1.453,0.864,3.58922E-07,198.745,88.374,0.253,0.00874984,N/A,N/A,N/A,N/A,2.25944E-07,3.34195E-06,1.36986E-11,12848.1,3.54301,358.206,3.28307E-06,0.657309,8.95531,99588.3,4.72975,84.0125,N/A,N/A,2.00595E-07,3.15494E-07
4685147,CASRN,DTXSID3034799,Paraquat,DTXCID1014799,4685-14-7,INFDPOAKFNIJBF-UHFFFAOYSA-N,"1,1'-Dimethyl-4,4'-bipyridin-1-ium",C12H14N2,186.257,186.114601299,N/A,N/A,N/A,N/A,0.345,0.000881049,N/A,N/A,N/A,0.00261216,N/A,N/A,N/A,N/A,N/A,N/A,4.22674E-11,1.91512,8.29905,319.52,0.000192882,3.82851,7.43163,1067.05,3.24166,145.857,N/A,N/A,0.000455755,2.76404
1910-42-5,Integrated Source CAS-RN - WARNING: Synonym mapped to two or more chemicals,DTXSID3034799,Paraquat,DTXCID1014799,4685-14-7,INFDPOAKFNIJBF-UHFFFAOYSA-N,"1,1'-Dimethyl-4,4'-bipyridin-1-ium",C12H14N2,186.257,186.114601299,N/A,N/A,N/A,N/A,0.345,0.000881049,N/A,N/A,N/A,0.00261216,N/A,N/A,N/A,N/A,N/A,N/A,4.22674E-11,1.91512,8.29905,319.52,0.000192882,3.82851,7.43163,1067.05,3.24166,145.857,N/A,N/A,0.000455755,2.76404
1910-42-5,CASRN - WARNING: Synonym mapped to two or more chemicals,DTXSID7024243,Paraquat dichloride,DTXCID204243,1910-42-5,FIKAKWIAUPDISJ-UHFFFAOYSA-L,"1,1'-Dimethyl-4,4'-bipyridin-1-ium dichloride",C12H14Cl2N2,257.16,256.0534039,N/A,N/A,N/A,N/A,0.345,0.000881049,N/A,N/A,N/A,0.00261216,N/A,N/A,N/A,N/A,N/A,N/A,4.22674E-11,1.91512,8.29905,319.52,0.000192882,3.82851,7.43163,1067.05,-4.49526,173.283,N/A,N/A,0.000455755,2.76404
112050,CASRN,DTXSID3021641,Nonanoic acid,DTXCID901641,112-05-0,FBUKVWPVBMHYJY-UHFFFAOYSA-N,Nonanoic acid,C9H18O2,158.241,158.13067982,13.59,255.56,0.000616595,0.95,0.83,3.71535E-05,125.3,25.93,0.06,0.0380189,28.6,148.94,0.000331131,5.55904,0.00109648,0.00245471,1.14073E-11,2.98606,4.98751,254.606,1.68863E-06,0.244636,7.78065,309.048,3.4195,12.5209,N/A,N/A,0.00165274,0.00179067
63718-65-0,CASRN,DTXSID3051387,Ammonium nonanoate,DTXCID4029989,63718-65-0,KLIDOSBTXDALBI-UHFFFAOYSA-N,Ammonium nonanoate,C9H21NO2,175.272,175.15722892,13.5831,252.723,0.00061235,0.952,0.826,3.7325E-05,123.654,25.961,0.056,0.0378443,28.601,148.02,0.00042462,5.55904,0.00100693,0.00261818,1.14073E-11,2.98606,4.98751,254.606,1.68863E-06,0.244636,7.78065,309.048,2.03888,127.918,N/A,N/A,0.00165274,0.00179067
91125-43-8,CASRN,DTXSID7029825,Sodium (nonanoyloxy)benzenesulfonate,N/A,91125-43-8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2444-46-4,CASRN,DTXSID1034769,N-Vanillylnonanamide,DTXCID9014769,2444-46-4,RGOVYLWUIBMPGK-UHFFFAOYSA-N,N-[(4-Hydroxy-3-methoxyphenyl)methyl]nonanamide,C17H27NO3,293.407,293.199093733,9.90832,416.851,1.71791E-05,1.065,0.546,1.2388E-05,220.738,75.238,0.225,0.0152757,N/A,157.481,1.12202E-05,207.491,4.50817E-08,0.000734514,2.00915E-11,126.501,3.34599,328.293,9.95248E-10,0.258508,9.28099,790.739,2.87199,97.4363,N/A,N/A,4.43141E-09,4.86062E-05
